dteday,season,yr,mnth,hr,holiday,weekday,workingday,weathersit,temp,atemp,hum,windspeed
1.3006656,2,0,3,15,0,1,1,2,0.56,0.5303,0.6,0.2239
1.3179456,4,0,10,21,0,5,1,1,0.5,0.4848,0.68,0.0
1.2954816,1,0,1,9,0,4,1,2,0.24,0.2273,0.52,0.2239
1.3520736,4,1,11,14,0,1,1,1,0.38,0.3939,0.4,0.1642
1.3320288,1,1,3,7,0,0,0,3,0.42,0.4242,0.88,0.1642
1.3034304,2,0,4,18,0,5,1,3,0.32,0.303,0.93,0.2239
1.3557888,4,1,12,5,0,2,1,1,0.38,0.3939,0.87,0.0896
1.3458528,3,1,8,21,0,6,0,1,0.62,0.5758,0.83,0.3582
1.3408416,3,1,6,22,0,4,1,1,0.76,0.697,0.52,0.1642
1.3310784,1,1,3,14,0,3,1,1,0.52,0.5,0.36,0.3284
1.3356576,2,1,4,13,0,0,0,1,0.5,0.4848,0.45,0.1045
1.346112,3,1,8,19,0,2,1,1,0.74,0.6667,0.45,0.1642
1.333152,2,1,3,1,0,6,0,2,0.4,0.4091,0.76,0.194
1.325808,1,1,1,8,0,5,1,1,0.24,0.2424,0.7,0.1343
1.314576,3,0,8,3,0,1,1,1,0.6,0.5909,0.69,0.1045
1.3010112,2,0,3,11,0,5,1,1,0.3,0.2879,0.45,0.2836
1.3352256,2,1,4,23,0,2,1,1,0.42,0.4242,0.38,0.0896
1.3531968,4,1,11,19,0,0,0,1,0.36,0.3485,0.66,0.1642
1.302912,2,0,4,7,0,6,0,2,0.4,0.4091,0.82,0.4179
1.33488,2,1,4,21,0,5,1,1,0.56,0.5303,0.68,0.1343
1.31112,3,0,7,11,0,3,1,1,0.8,0.7879,0.63,0.0896
1.3316832,1,1,3,22,0,3,1,1,0.52,0.5,0.55,0.1343
1.3505184,4,1,10,21,0,4,1,2,0.54,0.5152,0.77,0.194
1.3507776,4,1,10,11,0,0,0,1,0.52,0.5,0.44,0.3284
1.3303008,1,1,2,9,0,1,1,1,0.26,0.2576,0.6,0.194
1.320192,4,0,11,22,0,3,1,1,0.36,0.3485,0.71,0.1343
1.346544,3,1,9,6,0,0,0,2,0.66,0.5909,0.89,0.0
1.3434336,3,1,7,9,0,6,0,1,0.78,0.7424,0.59,0.1045
1.3473216,3,1,9,19,0,2,1,1,0.62,0.6212,0.41,0.194
1.328832,1,1,2,12,0,5,1,2,0.3,0.303,0.42,0.1343
1.3073184,2,0,6,14,0,1,1,1,0.78,0.6818,0.31,0.1343
1.30032,1,0,3,6,0,4,1,1,0.32,0.3182,0.76,0.194
1.3468896,3,1,9,10,0,4,1,3,0.66,0.5909,0.94,0.1343
1.3113792,3,0,7,14,0,6,0,1,0.92,0.8939,0.42,0.0
1.2987648,1,0,2,2,0,0,0,1,0.26,0.2727,0.87,0.1343
1.3086144,3,0,6,5,0,2,1,2,0.6,0.5455,0.88,0.1343
1.35432,4,1,12,9,0,6,0,2,0.26,0.2424,0.93,0.2537
1.3542336,4,1,11,12,0,5,1,2,0.38,0.3939,0.46,0.0
1.348704,4,1,9,5,0,4,1,1,0.58,0.5455,0.83,0.0
1.3407552,3,1,6,20,0,3,1,1,0.76,0.6667,0.31,0.194
1.3323744,2,1,3,17,0,4,1,1,0.66,0.6212,0.65,0.1642
1.3486176,4,1,9,21,0,3,1,1,0.66,0.6212,0.65,0.194
1.3112928,3,0,7,16,0,5,1,3,0.9,0.8333,0.39,0.2985
1.3074912,2,0,6,0,0,3,1,1,0.66,0.5909,0.89,0.1343
1.3222656,4,0,11,11,0,6,0,1,0.4,0.4091,0.62,0.1045
1.3453344,3,1,8,15,0,0,0,2,0.64,0.6061,0.65,0.0
1.315872,3,0,9,23,0,2,1,1,0.64,0.5909,0.78,0.1045
1.3001472,1,0,3,7,0,2,1,1,0.24,0.2424,0.75,0.1642
1.3208832,4,0,11,10,0,4,1,2,0.44,0.4394,0.88,0.2239
1.3445568,3,1,8,14,0,5,1,1,0.76,0.7121,0.58,0.3582
1.3334976,2,1,4,21,0,3,1,1,0.6,0.6061,0.23,0.3284
1.353888,4,1,11,21,0,1,1,1,0.34,0.3636,0.49,0.0
1.3336704,2,1,4,13,0,5,1,1,0.44,0.4394,0.33,0.3284
1.3077504,2,0,6,7,0,6,0,1,0.72,0.6667,0.58,0.194
1.3326336,2,1,3,19,0,0,0,1,0.5,0.4848,0.72,0.2537
1.3363488,2,1,5,1,0,1,1,2,0.52,0.5,0.77,0.194
1.3234752,4,0,12,21,0,6,0,1,0.22,0.2121,0.44,0.2239
1.3225248,4,0,11,8,0,2,1,1,0.54,0.5152,0.77,0.2836
1.3343616,2,1,4,12,0,6,0,1,0.58,0.5455,0.35,0.2537
1.3334976,2,1,4,4,0,3,1,1,0.42,0.4242,0.67,0.0896
1.3480128,3,1,9,10,0,3,1,1,0.56,0.5303,0.52,0.194
1.35,4,1,10,15,0,5,1,1,0.52,0.5,0.42,0.4478
1.340928,3,1,6,4,0,5,1,1,0.7,0.6515,0.65,0.1642
1.3312512,1,1,3,18,0,5,1,1,0.44,0.4394,0.26,0.5224
1.312848,3,0,8,19,0,2,1,1,0.8,0.7424,0.49,0.1045
1.299888,1,0,3,21,0,6,0,1,0.38,0.3939,0.62,0.0
1.35648,1,1,12,20,0,3,1,3,0.32,0.303,0.93,0.2537
1.3058496,2,0,5,17,0,5,1,1,0.62,0.6212,0.53,0.0
1.3519872,4,1,11,15,0,0,0,1,0.4,0.4091,0.4,0.2239
1.3320288,1,1,3,4,0,0,0,2,0.42,0.4242,0.94,0.1642
1.3283136,1,1,2,15,0,6,0,2,0.32,0.303,0.66,0.2239
1.3042944,2,0,5,11,0,1,1,1,0.58,0.5455,0.73,0.2985
1.3017024,2,0,4,12,0,6,0,3,0.32,0.3333,0.81,0.1343
1.3364352,2,1,5,15,0,2,1,3,0.62,0.5909,0.73,0.2537
1.3043808,2,0,5,4,0,2,1,1,0.52,0.5,0.88,0.2239
1.3472352,3,1,9,11,0,1,1,1,0.62,0.6212,0.43,0.2985
1.3155264,3,0,9,14,0,5,1,1,0.72,0.697,0.74,0.0896
1.30248,2,0,4,9,0,1,1,2,0.56,0.5303,0.83,0.2836
1.338768,2,1,6,18,0,1,1,1,0.64,0.6212,0.38,0.3881
1.3043808,2,0,5,13,0,2,1,2,0.7,0.6515,0.58,0.6119
1.3407552,3,1,6,1,0,3,1,1,0.6,0.6212,0.43,0.1642
1.3536288,4,1,11,10,0,5,1,1,0.34,0.3333,0.61,0.1642
1.3196736,4,0,10,23,0,4,1,1,0.34,0.303,0.61,0.4179
1.2940128,1,0,1,0,0,1,1,1,0.22,0.197,0.44,0.3582
1.3355712,2,1,4,13,0,6,0,2,0.4,0.4091,0.37,0.0
1.3216608,4,0,11,5,0,6,0,1,0.24,0.2273,0.56,0.2537
1.334448,2,1,4,5,0,0,0,1,0.5,0.4848,0.68,0.1642
1.325808,1,1,1,0,0,5,1,1,0.22,0.2576,0.75,0.0896
1.3342752,2,1,4,21,0,5,1,1,0.5,0.4848,0.36,0.0
1.3473216,3,1,9,21,0,2,1,1,0.56,0.5303,0.6,0.1045
1.3105152,3,0,7,18,0,3,1,1,0.72,0.697,0.79,0.1343
1.34568,3,1,8,9,0,4,1,2,0.7,0.6515,0.7,0.0
1.3117248,3,0,7,4,0,3,1,1,0.72,0.6667,0.51,0.194
1.3384224,2,1,5,16,0,4,1,1,0.76,0.6667,0.33,0.2836
1.342656,3,1,7,20,0,4,1,1,0.82,0.7727,0.49,0.1642
1.32408,4,0,12,2,0,6,0,2,0.28,0.2727,0.56,0.2239
1.3358304,2,1,5,4,0,2,1,2,0.52,0.5,0.72,0.0896
1.3480992,3,1,9,15,0,4,1,1,0.66,0.6212,0.47,0.194
1.3519008,4,1,11,23,0,6,0,1,0.32,0.3333,0.57,0.1045
1.3172544,4,0,9,19,0,4,1,1,0.62,0.6212,0.5,0.0896
1.3052448,2,0,5,16,0,5,1,2,0.52,0.5,0.88,0.1343
1.3047264,2,0,5,19,0,6,0,1,0.56,0.5303,0.43,0.194
1.305504,2,0,5,3,0,1,1,1,0.5,0.4848,0.94,0.1642
1.3284864,1,1,2,0,0,1,1,1,0.24,0.2424,0.65,0.1343
1.3108608,3,0,7,20,0,0,0,1,0.76,0.7121,0.58,0.2537
1.32192,4,0,11,13,0,2,1,3,0.42,0.4242,1.0,0.0896
1.3423104,3,1,7,14,0,0,0,1,0.9,0.8182,0.37,0.2537
1.344384,3,1,8,8,0,3,1,2,0.74,0.7273,0.72,0.0896
1.3337568,2,1,4,12,0,6,0,1,0.46,0.4545,0.23,0.3881
1.3526784,4,1,11,22,1,1,0,1,0.52,0.5,0.77,0.2537
1.3135392,3,0,8,20,0,3,1,1,0.74,0.6818,0.58,0.2537
1.346112,3,1,8,6,0,2,1,2,0.66,0.5909,0.89,0.1045
1.3260672,1,1,1,6,0,1,1,2,0.22,0.2273,0.6,0.1343
1.3420512,3,1,7,19,0,4,1,1,0.74,0.6667,0.48,0.2239
1.3351392,2,1,4,14,0,1,1,3,0.36,0.3182,0.62,0.4478
1.3364352,2,1,5,13,0,2,1,3,0.64,0.6061,0.65,0.2537
1.3043808,2,0,5,23,0,2,1,2,0.56,0.5303,0.68,0.3284
1.3014432,2,0,3,5,0,3,1,2,0.3,0.2879,0.56,0.194
1.323216,4,0,12,2,0,3,1,3,0.46,0.4545,1.0,0.2239
1.3461984,3,1,8,6,0,3,1,1,0.6,0.5909,0.73,0.194
1.3112928,3,0,7,7,0,5,1,2,0.8,0.803,0.66,0.1045
1.3207968,4,0,11,23,0,3,1,1,0.38,0.3939,0.87,0.0
1.2974688,1,0,2,18,0,6,0,1,0.28,0.2576,0.38,0.3284
1.307232,2,0,6,4,0,0,0,2,0.62,0.6061,0.65,0.1642
1.3156992,3,0,9,10,0,0,0,1,0.7,0.6515,0.65,0.0
1.3137984,3,0,8,20,0,6,0,1,0.74,0.6818,0.62,0.2239
1.3243392,4,0,12,9,0,2,1,2,0.36,0.3788,0.66,0.0
1.3025664,2,0,4,20,0,2,1,2,0.42,0.4242,0.82,0.2836
1.34136,3,1,7,8,1,3,0,1,0.7,0.6515,0.61,0.1045
1.348272,3,1,9,0,0,6,0,1,0.6,0.5909,0.73,0.2836
1.3045536,2,0,5,5,0,4,1,1,0.34,0.3182,0.66,0.2537
1.3061952,2,0,5,23,0,2,1,3,0.66,0.6212,0.74,0.1642
1.3247712,1,0,12,14,0,0,0,1,0.34,0.3182,0.61,0.2537
1.3062816,2,0,5,19,0,3,1,1,0.7,0.6515,0.61,0.1343
1.33056,1,1,3,15,0,4,1,1,0.6,0.6212,0.31,0.2537
1.3030848,2,0,4,6,0,1,1,1,0.4,0.4091,0.82,0.0
1.3537152,4,1,11,1,0,6,0,1,0.34,0.2879,0.42,0.4925
1.3451616,3,1,8,20,0,5,1,2,0.72,0.2424,0.58,0.2239
1.34352,3,1,7,23,0,0,0,1,0.7,0.6515,0.7,0.0
1.3350528,2,1,4,18,0,0,0,3,0.36,0.3182,0.93,0.4478
1.31112,3,0,7,7,0,3,1,2,0.7,0.6667,0.84,0.1045
1.3270176,1,1,1,14,0,5,1,2,0.22,0.2121,0.35,0.2985
1.29816,1,0,2,1,0,0,0,1,0.24,0.197,0.41,0.4627
1.3553568,4,1,12,11,0,4,1,1,0.34,0.3182,0.42,0.2537
1.3399776,2,1,6,11,0,1,1,2,0.54,0.5152,0.88,0.1642
1.3423968,3,1,7,5,0,1,1,1,0.66,0.6061,0.78,0.1045
1.3087008,3,0,6,16,0,3,1,2,0.82,0.803,0.59,0.3284
1.3568256,1,1,12,0,0,0,0,2,0.26,0.2576,0.6,0.1642
1.3291776,1,1,2,6,0,2,1,2,0.26,0.303,0.56,0.0
1.3116384,3,0,7,9,0,2,1,1,0.76,0.6818,0.4,0.2239
1.3406688,3,1,6,13,0,2,1,1,0.7,0.6364,0.3,0.4627
1.3270176,1,1,1,3,0,5,1,1,0.24,0.2576,0.52,0.1045
1.31976,4,0,10,0,0,5,1,1,0.34,0.3182,0.66,0.2537
1.3373856,2,1,5,12,0,6,0,1,0.66,0.6212,0.36,0.0
1.3017888,2,0,4,16,0,0,0,2,0.46,0.4545,0.31,0.194
1.3164768,3,0,9,9,0,2,1,3,0.54,0.5152,0.94,0.2239
1.3313376,1,1,3,23,0,6,0,1,0.26,0.2576,0.41,0.194
1.3147488,3,0,8,9,0,3,1,1,0.64,0.6061,0.69,0.0896
1.342224,3,1,7,19,0,6,0,1,0.72,0.7121,0.84,0.0896
1.3035168,2,0,4,19,0,6,0,1,0.56,0.5303,0.83,0.2836
1.3051584,2,0,5,23,0,4,1,2,0.54,0.5152,0.77,0.194
1.3385088,2,1,6,20,0,5,1,3,0.62,0.5455,0.94,0.2537
1.3090464,3,0,6,23,0,0,0,1,0.7,0.6515,0.54,0.0896
1.3140576,3,0,8,14,0,2,1,1,0.72,0.6515,0.3,0.0896
1.3407552,3,1,6,21,0,3,1,1,0.74,0.6515,0.35,0.1343
1.324944,1,0,12,13,0,2,1,3,0.3,0.303,0.87,0.1343
1.34568,3,1,8,17,0,4,1,1,0.76,0.6818,0.45,0.2239
1.3064544,2,0,5,21,0,5,1,1,0.6,0.5606,0.83,0.1045
1.3516416,4,1,10,14,0,3,1,2,0.42,0.4242,0.5,0.2239
1.308528,2,0,6,22,0,1,1,2,0.64,0.6061,0.73,0.2239
1.3010976,2,0,3,21,0,6,0,2,0.26,0.2576,0.44,0.194
1.3153536,3,0,9,22,0,3,1,3,0.62,0.5455,0.94,0.1642
1.3541472,4,1,11,22,0,4,1,1,0.26,0.2879,0.7,0.0896
1.3277088,1,1,1,14,0,6,0,1,0.38,0.3939,0.5,0.3881
1.3329792,2,1,3,17,0,4,1,1,0.52,0.5,0.38,0.3881
1.3217472,4,0,11,16,0,0,0,2,0.52,0.5,0.63,0.1343
1.3106016,3,0,7,19,0,4,1,1,0.72,0.6515,0.39,0.2239
1.3217472,4,0,11,9,0,0,0,1,0.44,0.4394,0.72,0.1642
1.3276224,1,1,1,1,0,5,1,2,0.4,0.4091,0.87,0.2239
1.2975552,1,0,2,9,0,0,0,2,0.24,0.2273,0.6,0.2239
1.297728,1,0,2,7,0,2,1,1,0.2,0.1818,0.32,0.3582
1.3336704,2,1,4,12,0,5,1,1,0.42,0.4242,0.35,0.2985
1.312416,3,0,8,1,0,4,1,2,0.66,0.5909,0.94,0.0896
1.327968,1,1,1,15,0,2,1,1,0.54,0.5152,0.26,0.4478
1.3298688,1,1,2,10,0,3,1,1,0.34,0.3485,0.71,0.0896
1.3524192,4,1,11,4,0,5,1,1,0.32,0.2879,0.53,0.3582
1.325376,1,1,1,10,0,0,0,1,0.3,0.3182,0.81,0.1045
1.335312,2,1,4,22,0,3,1,1,0.5,0.4848,0.51,0.0
1.3143168,3,0,8,8,0,5,1,1,0.66,0.6061,0.83,0.1045
1.2978144,1,0,2,4,0,3,1,1,0.2,0.197,0.51,0.194
1.3161312,3,0,9,23,0,5,1,1,0.5,0.4848,0.59,0.0
1.342224,3,1,7,12,0,6,0,2,0.74,0.697,0.66,0.0896
1.3449888,3,1,8,1,0,3,1,1,0.7,0.6515,0.61,0.0
1.3432608,3,1,7,21,0,4,1,1,0.8,0.7424,0.49,0.6119
1.309824,3,0,7,15,0,2,1,1,0.82,0.7424,0.43,0.0
1.3019616,2,0,4,11,0,2,1,3,0.32,0.2879,0.81,0.4478
1.3053312,2,0,5,3,0,6,0,2,0.5,0.4848,0.88,0.1343
1.3349664,2,1,4,19,0,6,0,3,0.56,0.5303,0.73,0.4925
1.3364352,2,1,5,6,0,2,1,1,0.5,0.4848,0.77,0.2985
1.3075776,2,0,6,21,0,4,1,3,0.76,0.697,0.52,0.0
1.3105152,3,0,7,17,0,3,1,1,0.7,0.6667,0.79,0.0
1.3045536,2,0,5,6,0,4,1,1,0.34,0.3182,0.66,0.2537
1.33056,1,1,3,20,0,4,1,1,0.44,0.4394,0.44,0.4179
1.3505184,4,1,10,7,0,4,1,1,0.44,0.4394,0.88,0.2537
1.3412736,3,1,7,12,0,2,1,1,0.88,0.7576,0.28,0.194
1.3032576,2,0,4,4,0,3,1,1,0.4,0.4091,1.0,0.1045
1.3392864,2,1,6,19,0,0,0,1,0.82,0.7121,0.28,0.2836
1.3018752,2,0,4,3,0,1,1,1,0.38,0.3939,0.66,0.2836
1.3505184,4,1,10,22,0,4,1,2,0.54,0.5152,0.83,0.194
1.3424832,3,1,7,23,0,2,1,1,0.78,0.7424,0.59,0.194
1.3038624,2,0,4,13,0,3,1,1,0.64,0.5909,0.78,0.2985
1.346976,3,1,9,14,0,5,1,1,0.8,0.7727,0.59,0.2537
1.2980736,1,0,2,23,0,6,0,1,0.28,0.2424,0.33,0.4478
1.3358304,2,1,5,22,0,2,1,1,0.64,0.6061,0.65,0.0
1.3061088,2,0,5,6,0,1,1,2,0.54,0.5152,1.0,0.0
1.353888,4,1,11,17,0,1,1,1,0.42,0.4242,0.32,0.0
1.300752,2,0,3,20,0,2,1,2,0.44,0.4394,0.54,0.3582
1.3540608,4,1,11,8,0,3,1,1,0.24,0.2121,0.6,0.2836
1.3118112,3,0,7,0,0,4,1,1,0.7,0.6515,0.51,0.1343
1.349136,4,1,10,1,0,2,1,2,0.54,0.5152,0.77,0.1045
1.3473216,3,1,9,20,0,2,1,1,0.58,0.5455,0.56,0.1343
1.3099104,3,0,7,6,0,3,1,1,0.7,0.6667,0.79,0.0896
1.3008384,2,0,3,12,0,3,1,2,0.34,0.3182,0.87,0.2239
1.3353984,2,1,4,6,0,4,1,2,0.48,0.4697,0.63,0.2537
1.340064,2,1,6,13,0,2,1,1,0.74,0.6818,0.58,0.1343
1.3523328,4,1,11,12,0,4,1,1,0.4,0.4091,0.24,0.4925
1.3470624,3,1,9,4,0,6,0,2,0.66,0.5909,0.94,0.2239
1.3155264,3,0,9,12,0,5,1,1,0.64,0.5606,0.94,0.0
1.3445568,3,1,8,21,0,5,1,1,0.74,0.697,0.66,0.2537
1.29816,1,0,2,16,0,0,0,1,0.36,0.3636,0.29,0.0896
1.308096,2,0,6,0,0,3,1,1,0.56,0.5303,0.64,0.3582
1.3540608,4,1,11,5,0,3,1,2,0.26,0.2727,0.7,0.1343
1.3397184,2,1,6,16,0,5,1,1,0.72,0.6515,0.37,0.194
1.301184,2,0,3,10,0,0,0,2,0.22,0.2121,0.55,0.2239
1.346976,3,1,9,9,0,5,1,1,0.7,0.6667,0.79,0.1343
1.3134528,3,0,8,13,0,2,1,1,0.76,0.6818,0.48,0.2985
1.3071456,2,0,6,10,0,6,0,1,0.64,0.6212,0.38,0.1045
1.3252896,1,0,12,20,0,6,0,1,0.42,0.4242,0.54,0.2239
1.3497408,4,1,10,1,0,2,1,3,0.36,0.3485,0.87,0.2239
1.3235616,4,0,12,6,0,0,0,1,0.16,0.2273,0.59,0.0
1.3430016,3,1,7,19,0,1,1,1,0.8,0.7424,0.52,0.2537
1.3317696,1,1,3,8,0,4,1,1,0.44,0.4394,0.77,0.1045
1.3402368,3,1,6,11,0,4,1,1,0.86,0.7879,0.41,0.1343
1.3320288,1,1,3,23,0,0,0,1,0.48,0.4697,0.82,0.1642
1.3444704,3,1,8,21,0,4,1,2,0.7,0.6515,0.58,0.1642
1.3406688,3,1,6,4,0,2,1,1,0.54,0.5152,0.45,0.2985
1.3006656,2,0,3,7,0,1,1,3,0.3,0.2727,0.87,0.4179
1.3559616,4,1,12,23,0,4,1,3,0.4,0.4091,0.82,0.2985
1.3293504,1,1,2,14,0,4,1,3,0.32,0.3182,0.81,0.194
1.3114656,3,0,7,23,0,0,0,2,0.76,0.7273,0.7,0.0896
1.3092192,3,0,6,23,0,2,1,1,0.7,0.6515,0.7,0.2836
1.3460256,3,1,8,3,0,1,1,1,0.62,0.5606,0.88,0.0896
1.3395456,2,1,6,23,0,3,1,1,0.62,0.6212,0.5,0.2836
1.3244256,1,0,12,7,0,3,1,2,0.36,0.3636,0.87,0.1045
1.3017024,2,0,4,11,0,6,0,2,0.4,0.4091,0.47,0.1642
1.3051584,2,0,5,16,0,4,1,2,0.64,0.6212,0.57,0.2537
1.3255488,1,1,1,12,0,2,1,1,0.18,0.1364,0.37,0.5224
1.3286592,1,1,2,20,0,3,1,3,0.24,0.2424,0.87,0.1343
1.3233888,4,0,12,11,0,5,1,1,0.32,0.303,0.7,0.2537
1.324944,1,0,12,22,0,2,1,1,0.32,0.3333,0.87,0.0896
1.3261536,1,1,1,17,0,2,1,1,0.42,0.4242,0.38,0.2537
1.3005792,1,0,3,5,0,0,0,1,0.26,0.2576,0.6,0.194
1.3566528,1,1,12,5,0,5,1,2,0.24,0.2576,0.6,0.0896
1.324512,1,0,12,5,0,4,1,1,0.38,0.3939,0.82,0.0
1.314576,3,0,8,4,0,1,1,1,0.56,0.5303,0.68,0.1343
1.344384,3,1,8,10,0,3,1,2,0.8,0.7424,0.52,0.1343
1.2963456,1,0,1,18,0,0,0,1,0.26,0.2576,0.65,0.1642
1.3433472,3,1,7,0,0,5,1,1,0.72,0.6818,0.7,0.0
1.3091328,3,0,6,6,0,1,1,2,0.62,0.5909,0.78,0.1642
1.3449024,3,1,8,9,0,2,1,2,0.7,0.6667,0.74,0.0
1.3289184,1,1,2,15,0,6,0,2,0.3,0.2727,0.61,0.2985
1.3310784,1,1,3,13,0,3,1,1,0.5,0.4848,0.34,0.4179
1.294704,1,0,1,13,0,2,1,2,0.2,0.2273,0.59,0.0896
1.3190688,4,0,10,12,0,4,1,1,0.48,0.4697,0.48,0.5224
1.3506048,4,1,10,6,0,5,1,3,0.54,0.5152,0.94,0.1642
1.3538016,4,1,11,9,0,0,0,2,0.24,0.2273,0.48,0.2239
1.3126752,3,0,8,9,0,0,0,1,0.76,0.7424,0.75,0.1045
1.3460256,3,1,8,4,0,1,1,1,0.62,0.5758,0.83,0.0
1.346544,3,1,9,21,0,0,0,1,0.7,0.6515,0.7,0.1642
1.3366944,2,1,5,17,0,5,1,1,0.64,0.6061,0.23,0.2537
1.3455936,3,1,8,12,0,3,1,1,0.74,0.6667,0.51,0.0
1.2957408,1,0,1,19,0,0,0,1,0.12,0.1212,0.3,0.2836
1.3334976,2,1,4,14,0,3,1,2,0.62,0.6212,0.46,0.194
1.3023072,2,0,4,16,0,6,0,2,0.38,0.3939,0.82,0.0
1.3144896,3,0,8,12,0,0,0,1,0.74,0.6667,0.51,0.3881
1.3460256,3,1,8,23,0,1,1,1,0.7,0.6667,0.84,0.1642
1.3267584,1,1,1,7,0,2,1,3,0.3,0.2879,0.81,0.2239
1.301184,2,0,3,11,0,0,0,2,0.24,0.2424,0.48,0.1642
1.342224,3,1,7,7,0,6,0,1,0.64,0.5909,0.78,0.2836
1.3496544,4,1,10,20,1,1,0,3,0.4,0.4091,0.71,0.2239
1.3278816,1,1,1,9,0,1,1,1,0.2,0.197,0.47,0.2239
1.3464576,3,1,9,1,0,6,0,1,0.72,0.697,0.74,0.1343
1.3535424,4,1,11,14,1,4,0,1,0.48,0.4697,0.29,0.0
1.3109472,3,0,7,10,0,1,1,1,0.76,0.7121,0.62,0.194
1.2969504,1,0,2,16,0,0,0,1,0.34,0.3485,0.49,0.1045
1.3192416,4,0,10,14,0,6,0,2,0.48,0.4697,0.48,0.2239
1.3544064,4,1,12,21,0,0,0,2,0.44,0.4394,0.77,0.2239
1.3464576,3,1,9,2,0,6,0,1,0.7,0.6515,0.7,0.1642
1.2960864,1,0,1,16,0,4,1,1,0.22,0.2273,0.55,0.194
1.3308192,1,1,3,19,0,0,0,1,0.3,0.2576,0.36,0.4925
1.305936,2,0,5,7,0,6,0,1,0.54,0.5152,0.73,0.1343
1.324944,1,0,12,14,0,2,1,3,0.42,0.4242,0.82,0.3881
1.3122432,3,0,8,12,0,2,1,1,0.86,0.7424,0.3,0.2836
1.3418784,3,1,7,0,0,2,1,1,0.7,0.6515,0.7,0.0896
1.3267584,1,1,1,8,0,2,1,3,0.3,0.2879,0.81,0.2836
1.2984192,1,0,2,12,0,3,1,1,0.26,0.2879,0.35,0.0896
1.3238208,4,0,12,6,0,3,1,2,0.26,0.303,0.87,0.0
1.3511232,4,1,10,3,0,4,1,2,0.52,0.5,0.88,0.1343
1.3243392,4,0,12,0,0,2,1,1,0.36,0.3636,0.57,0.1045
1.3133664,3,0,8,11,0,1,1,2,0.72,0.6818,0.62,0.2537
1.3446432,3,1,8,1,0,6,0,1,0.66,0.6212,0.74,0.2239
1.296432,1,0,1,19,0,1,1,1,0.3,0.3182,0.61,0.1045
1.3012704,2,0,3,1,0,1,1,1,0.22,0.2273,0.44,0.194
1.3563936,1,1,12,17,1,2,0,2,0.32,0.303,0.57,0.2537
1.35648,1,1,12,17,0,3,1,3,0.26,0.2273,0.93,0.3582
1.302912,2,0,4,5,0,6,0,2,0.38,0.3939,0.87,0.2836
1.3175136,4,0,10,21,0,0,0,1,0.36,0.3485,0.71,0.2239
1.2979872,1,0,2,22,0,5,1,1,0.54,0.5152,0.1,0.2537
1.3486176,4,1,9,7,0,3,1,1,0.54,0.5152,0.77,0.1343
1.3078368,2,0,6,6,0,0,0,1,0.62,0.5606,0.88,0.1045
1.343088,3,1,7,17,0,2,1,1,0.8,0.7424,0.52,0.3284
1.3097376,3,0,7,22,1,1,0,2,0.74,0.6818,0.62,0.1343
1.3337568,2,1,4,16,0,6,0,1,0.54,0.5152,0.19,0.3881
1.2965184,1,0,2,16,0,2,1,2,0.24,0.2424,0.75,0.1343
1.3310784,1,1,3,3,0,3,1,1,0.3,0.2727,0.56,0.3582
1.343952,3,1,8,13,0,5,1,2,0.86,0.803,0.47,0.2836
1.3254624,1,1,1,22,1,1,0,2,0.22,0.2121,0.44,0.2836
1.3476672,3,1,9,18,0,6,0,2,0.64,0.6212,0.36,0.2836
1.3082688,2,0,6,23,0,5,1,1,0.62,0.5758,0.83,0.1343
1.2952224,1,0,1,18,1,1,0,2,0.18,0.1667,0.55,0.2537
1.3259808,1,1,1,0,0,0,0,1,0.38,0.3939,0.4,0.2836
1.3457664,3,1,8,3,0,5,1,1,0.64,0.6061,0.73,0.0
1.3418784,3,1,7,22,0,2,1,2,0.64,0.5758,0.83,0.1343
1.3243392,4,0,12,2,0,2,1,2,0.34,0.3636,0.61,0.0
1.3190688,4,0,10,5,0,4,1,1,0.48,0.4697,0.82,0.3582
1.30032,1,0,3,0,0,4,1,1,0.38,0.3939,0.66,0.2537
1.3272768,1,1,1,5,0,1,1,2,0.2,0.2576,0.86,0.0
1.324512,1,0,12,21,0,4,1,3,0.42,0.4242,0.71,0.0
1.3156992,3,0,9,7,0,0,0,1,0.6,0.5455,0.88,0.0
1.3381632,2,1,5,11,1,1,0,1,0.72,0.6818,0.66,0.1343
1.2980736,1,0,2,5,0,6,0,1,0.4,0.4091,0.15,0.3284
1.3257216,1,1,1,0,0,4,1,2,0.22,0.2273,0.47,0.194
1.342656,3,1,7,21,0,4,1,3,0.66,0.5909,0.89,0.2537
1.3144896,3,0,8,18,0,0,0,1,0.74,0.6667,0.42,0.2239
1.3034304,2,0,4,1,0,5,1,1,0.36,0.3333,0.53,0.2537
1.3156128,3,0,9,5,0,6,0,1,0.58,0.5455,0.94,0.1343
1.312416,3,0,8,5,0,4,1,2,0.68,0.6364,0.89,0.0
1.3416192,3,1,7,7,0,6,0,1,0.78,0.7576,0.66,0.1045
1.3386816,2,1,6,10,0,0,0,1,0.62,0.6212,0.43,0.2239
1.3509504,4,1,10,21,0,2,1,1,0.56,0.5303,0.68,0.0
1.3112928,3,0,7,18,0,5,1,1,0.9,0.8182,0.37,0.1642
1.3134528,3,0,8,15,0,2,1,1,0.8,0.7121,0.41,0.2985
1.3410144,3,1,6,6,0,6,0,1,0.64,0.5758,0.89,0.1642
